1779691136.817700715	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782914560  
1779691137.161168793	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782914560  
1779691137.503780417	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782914560  
1779691137.846975754	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782914560  
1779691138.188972753	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782914560  
1779691138.532496202	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782914560  
1779691138.874750542	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782914560  
1779691139.217126796	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782914560  
1779691139.558229339	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782914560  
1779691139.901353013	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782914560  
1779691140.243505368	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782914560  
1779691140.582782079	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782914560  
1779691140.924494626	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782914560  
1779691141.267093429	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782914560  
1779691141.614451470	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782914560  
1779691141.958122336	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782914560  
1779691142.304813661	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782914560  
1779691142.653265335	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782914560  
1779691142.998270963	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782914560  
1779691143.341746460	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782914560  
1779691143.687199325	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782914560  
1779691144.030344459	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782914560  
1779691144.375926179	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782914560  
1779691144.716627546	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782914560  
1779691145.057257390	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782914560  
1779691145.401642372	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782914560  
